mKate,EBFP2,gRNA,uORF,EYFP,cellCount
1678.804,13335.2143,4,2,310639.3105,294
1678.804,133352.1432,4,2,1207424.71,44
1678.804,2371.3737,4,2,169435.7605,716
1678.804,23713.7371,4,2,540489.7083,160
1678.804,237137.3706,4,2,1565005.103,25
1678.804,421.6965,4,2,152128.5006,148
1678.804,4216.965,4,2,184230.9432,1041
1678.804,42169.6503,4,2,912759.6446,112
1678.804,749.8942,4,2,175923.3856,152
1678.804,7498.9421,4,2,219869.5801,919
1678.804,74989.4209,4,2,838110.684,79
18836.4909,1333.5214,4,2,129328.9656,23
18836.4909,13335.2143,4,2,170064.1392,478
18836.4909,133352.1432,4,2,3319969.387,166
18836.4909,1333521.432,4,2,8104839.537,138
18836.4909,2371.3737,4,2,219117.2063,51
18836.4909,23713.7371,4,2,219994.2451,428
18836.4909,237137.3706,4,2,4199667.978,193
18836.4909,2371373.706,4,2,6849880.155,93
18836.4909,4216.965,4,2,163804.3017,123
18836.4909,42169.6503,4,2,367473.6072,268
18836.4909,421696.5034,4,2,7358664.651,213
18836.4909,4216965.034,4,2,6689207.691,23
18836.4909,7498.9421,4,2,163826.1839,308
18836.4909,74989.4209,4,2,1094210.382,182
18836.4909,749894.2093,4,2,7603585.595,211
211348.904,133352.1432,4,2,2513111.676,435
211348.904,1333521.432,4,2,29279203.44,29
211348.904,23713.7371,4,2,1505837.855,44
211348.904,237137.3706,4,2,5448236.493,296
211348.904,2371373.706,4,2,39384998.9,47
211348.904,42169.6503,4,2,1574046.02,151
211348.904,421696.5034,4,2,9838788.741,157
211348.904,4216965.034,4,2,26746234.19,27
211348.904,74989.4209,4,2,1972842.08,302
211348.904,749894.2093,4,2,27453798.04,46
2371.3737,133.3521,4,2,194455.4042,46
2371.3737,1333.5214,4,2,183339.0085,255
2371.3737,13335.2143,4,2,282055.3654,371
2371.3737,133352.1432,4,2,2338234.631,57
2371.3737,2371.3737,4,2,181325.0519,545
2371.3737,23713.7371,4,2,538131.5078,168
2371.3737,237137.3706,4,2,909120.0892,39
2371.3737,421.6965,4,2,153542.5022,91
2371.3737,4216.965,4,2,192674.9637,855
2371.3737,42169.6503,4,2,816407.52,118
2371.3737,749.8942,4,2,203230.1543,103
2371.3737,7498.9421,4,2,221876.8046,934
2371.3737,74989.4209,4,2,1195613.852,80
26607.2506,13335.2143,4,2,176405.1928,452
26607.2506,133352.1432,4,2,2463769.028,246
26607.2506,1333521.432,4,2,13079030.71,194
26607.2506,2371.3737,4,2,118923.9487,47
26607.2506,23713.7371,4,2,214573.6316,577
26607.2506,237137.3706,4,2,3799281.943,256
26607.2506,2371373.706,4,2,7521219.969,157
26607.2506,4216.965,4,2,159405.7487,94
26607.2506,42169.6503,4,2,291822.9063,435
26607.2506,421696.5034,4,2,9516931.417,253
26607.2506,4216965.034,4,2,5585310.604,65
26607.2506,7498.9421,4,2,160923.622,251
26607.2506,74989.4209,4,2,1031998.347,276
26607.2506,749894.2093,4,2,10464839.6,260
298538.2619,133352.1432,4,2,3644657.646,235
298538.2619,237137.3706,4,2,6334446.721,183
298538.2619,42169.6503,4,2,1816138.003,50
298538.2619,421696.5034,4,2,9571113.608,55
298538.2619,74989.4209,4,2,2192406.254,130
298538.2619,749894.2093,4,2,15555759.11,22
3349.6544,1333.5214,4,2,199205.7944,132
3349.6544,13335.2143,4,2,321988.9753,377
3349.6544,133352.1432,4,2,869495.7708,72
3349.6544,2371.3737,4,2,168864.4044,309
3349.6544,23713.7371,4,2,554866.9174,213
3349.6544,237137.3706,4,2,1973291.821,43
3349.6544,421.6965,4,2,162496.3465,59
3349.6544,4216.965,4,2,184385.4906,524
3349.6544,42169.6503,4,2,1066824.896,147
3349.6544,421696.5034,4,2,2627030.449,29
3349.6544,749.8942,4,2,217739.9775,60
3349.6544,7498.9421,4,2,218660.3008,631
3349.6544,74989.4209,4,2,1372664.557,92
37583.7404,13335.2143,4,2,211705.4838,389
37583.7404,133352.1432,4,2,2556334.694,292
37583.7404,1333521.432,4,2,16923562.39,201
37583.7404,2371.3737,4,2,157243.6955,30
37583.7404,23713.7371,4,2,228978.4915,641
37583.7404,237137.3706,4,2,5021542.754,309
37583.7404,2371373.706,4,2,14995752.37,156
37583.7404,4216.965,4,2,182806.9683,57
37583.7404,42169.6503,4,2,317998.9354,633
37583.7404,421696.5034,4,2,8983293.645,288
37583.7404,4216965.034,4,2,8402415.122,92
37583.7404,7498.9421,4,2,219300.2559,171
37583.7404,74989.4209,4,2,633624.4961,380
37583.7404,749894.2093,4,2,15472335.92,281
421696.5034,133352.1432,4,2,4760471.097,87
421696.5034,237137.3706,4,2,6146731.247,77
421696.5034,42169.6503,4,2,2425617.202,20
421696.5034,421696.5034,4,2,6373367.083,26
421696.5034,74989.4209,4,2,3403181.783,38
4731.5126,1333.5214,4,2,145796.4937,67
4731.5126,13335.2143,4,2,290661.5574,308
4731.5126,133352.1432,4,2,1910701.337,98
4731.5126,2371.3737,4,2,158873.2921,139
4731.5126,23713.7371,4,2,523294.7794,225
4731.5126,237137.3706,4,2,2332260.998,71
4731.5126,421.6965,4,2,221584.2597,21
4731.5126,4216.965,4,2,166258.7594,243
4731.5126,42169.6503,4,2,851099.7714,169
4731.5126,421696.5034,4,2,2133336.67,47
4731.5126,749.8942,4,2,117841.6693,20
4731.5126,7498.9421,4,2,212944.937,387
4731.5126,74989.4209,4,2,1293220.841,113
4731.5126,749894.2093,4,2,5103565.569,27
53088.4444,13335.2143,4,2,279989.0306,270
53088.4444,133352.1432,4,2,1874427.174,415
53088.4444,1333521.432,4,2,22380055.05,216
53088.4444,23713.7371,4,2,281443.2993,593
53088.4444,237137.3706,4,2,4746038.018,347
53088.4444,2371373.706,4,2,15251405.7,181
53088.4444,4216.965,4,2,184106.9665,33
53088.4444,42169.6503,4,2,300085.1823,761
53088.4444,421696.5034,4,2,9483234.551,434
53088.4444,4216965.034,4,2,7372641.493,72
53088.4444,7498.9421,4,2,222438.1193,101
53088.4444,74989.4209,4,2,652593.7599,543
53088.4444,749894.2093,4,2,20219675.05,274
595662.1435,237137.3706,4,2,6852310.781,20
6683.4392,1333.5214,4,2,164169.3507,48
6683.4392,13335.2143,4,2,217848.137,318
6683.4392,133352.1432,4,2,2450788.638,121
6683.4392,1333521.432,4,2,4929932.292,36
6683.4392,2371.3737,4,2,160023.6613,113
6683.4392,23713.7371,4,2,382756.557,213
6683.4392,237137.3706,4,2,2305284.885,100
6683.4392,421.6965,4,2,164509.8922,21
6683.4392,4216.965,4,2,157915.4642,204
6683.4392,42169.6503,4,2,925529.328,168
6683.4392,421696.5034,4,2,3843721.553,87
6683.4392,749.8942,4,2,104321.6729,30
6683.4392,7498.9421,4,2,190263.1215,290
6683.4392,74989.4209,4,2,1581172.189,132
6683.4392,749894.2093,4,2,3998649.546,58
74989.4209,13335.2143,4,2,287907.3985,184
74989.4209,133352.1432,4,2,1736085.934,518
74989.4209,1333521.432,4,2,29599842.29,192
74989.4209,23713.7371,4,2,378206.0101,435
74989.4209,237137.3706,4,2,4580137.683,376
74989.4209,2371373.706,4,2,21735851.6,184
74989.4209,42169.6503,4,2,443976.7371,716
74989.4209,421696.5034,4,2,11300912.84,363
74989.4209,4216965.034,4,2,14830679.4,82
74989.4209,7498.9421,4,2,287118.1953,56
74989.4209,74989.4209,4,2,677111.1643,706
74989.4209,749894.2093,4,2,24406848.37,270
9440.6088,1333.5214,4,2,171269.1133,35
9440.6088,13335.2143,4,2,227515.538,361
9440.6088,133352.1432,4,2,1933718.601,129
9440.6088,1333521.432,4,2,5507476.126,52
9440.6088,2371.3737,4,2,155143.988,90
9440.6088,23713.7371,4,2,345726.317,260
9440.6088,237137.3706,4,2,3625760.004,110
9440.6088,2371373.706,4,2,11560382.94,36
9440.6088,4216.965,4,2,160625.1177,166
9440.6088,42169.6503,4,2,763684.5623,159
9440.6088,421696.5034,4,2,4451320.015,109
9440.6088,749.8942,4,2,105120.6974,20
9440.6088,7498.9421,4,2,182090.9941,285
9440.6088,74989.4209,4,2,1210377.537,128
9440.6088,749894.2093,4,2,4922088.24,96
105925.3725,133352.1432,8,1,22542215.62,155
105925.3725,1333521.432,8,1,115825041.7,54
105925.3725,23713.7371,8,1,6442285.271,50
105925.3725,237137.3706,8,1,34317601.26,115
105925.3725,2371373.706,8,1,111013665.5,51
105925.3725,42169.6503,8,1,7909627.416,113
105925.3725,421696.5034,8,1,71762860.32,57
105925.3725,74989.4209,8,1,12725765.67,153
105925.3725,749894.2093,8,1,79639855.79,45
1188.5022,1333.5214,8,1,149530.4257,246
1188.5022,13335.2143,8,1,430764.9123,289
1188.5022,133352.1432,8,1,4343138.483,55
1188.5022,237.1374,8,1,151103.7667,52
1188.5022,2371.3737,8,1,156642.1196,457
1188.5022,23713.7371,8,1,988604.3776,167
1188.5022,237137.3706,8,1,15423233.33,27
1188.5022,421.6965,8,1,145712.8352,55
1188.5022,4216.965,8,1,158140.9611,674
1188.5022,42169.6503,8,1,1633233.732,135
1188.5022,749.8942,8,1,130287.1378,105
1188.5022,7498.9421,8,1,199530.5395,703
1188.5022,74989.4209,8,1,3643506.753,79
13335.2143,13335.2143,8,1,590289.5139,240
13335.2143,133352.1432,8,1,14218165.42,280
13335.2143,1333521.432,8,1,33379918.78,99
13335.2143,2371.3737,8,1,516228.0595,26
13335.2143,23713.7371,8,1,1005875.14,289
13335.2143,237137.3706,8,1,21560828.35,296
13335.2143,2371373.706,8,1,13689081.49,48
13335.2143,4216.965,8,1,375399.0274,63
13335.2143,42169.6503,8,1,2124806.394,258
13335.2143,421696.5034,8,1,23590315.31,267
13335.2143,7498.9421,8,1,490283.8198,141
13335.2143,74989.4209,8,1,7209097.734,209
13335.2143,749894.2093,8,1,24158952.44,165
149623.5656,133352.1432,8,1,30588591.95,94
149623.5656,237137.3706,8,1,49299560.31,57
149623.5656,2371373.706,8,1,119007489.7,32
149623.5656,42169.6503,8,1,11864866.65,42
149623.5656,421696.5034,8,1,83998897.12,30
149623.5656,74989.4209,8,1,15439599.84,75
1678.804,1333.5214,8,1,151901.9356,191
1678.804,13335.2143,8,1,398146.3037,312
1678.804,133352.1432,8,1,5806124.214,80
1678.804,237.1374,8,1,116233.2381,29
1678.804,2371.3737,8,1,154792.7238,395
1678.804,23713.7371,8,1,896053.1269,201
1678.804,237137.3706,8,1,9110201.171,52
1678.804,421.6965,8,1,192878.9256,56
1678.804,4216.965,8,1,189937.8732,596
1678.804,42169.6503,8,1,1930215.084,141
1678.804,421696.5034,8,1,16392561.93,24
1678.804,749.8942,8,1,144034.6117,95
1678.804,7498.9421,8,1,190946.0402,708
1678.804,74989.4209,8,1,3525963.009,102
18836.4909,13335.2143,8,1,694634.6408,256
18836.4909,133352.1432,8,1,18619925.11,299
18836.4909,1333521.432,8,1,39669179.18,154
18836.4909,2371.3737,8,1,275565.5736,21
18836.4909,23713.7371,8,1,1008318.012,318
18836.4909,237137.3706,8,1,31852946.25,324
18836.4909,2371373.706,8,1,27468675.02,79
18836.4909,4216.965,8,1,457256.2893,47
18836.4909,42169.6503,8,1,2504277.669,312
18836.4909,421696.5034,8,1,36447778.43,316
18836.4909,7498.9421,8,1,692141.3539,95
18836.4909,74989.4209,8,1,6902954.735,259
18836.4909,749894.2093,8,1,31639060.72,215
211348.904,133352.1432,8,1,25798404.99,42
211348.904,237137.3706,8,1,48688838.41,41
211348.904,74989.4209,8,1,22138525.93,31
2371.3737,1333.5214,8,1,204870.8151,97
2371.3737,13335.2143,8,1,448071.5951,332
2371.3737,133352.1432,8,1,4416109.903,88
2371.3737,2371.3737,8,1,164011.8375,196
2371.3737,23713.7371,8,1,984931.1269,211
2371.3737,237137.3706,8,1,5020742.082,81
2371.3737,4216.965,8,1,189677.9345,427
2371.3737,42169.6503,8,1,1635824.47,167
2371.3737,421696.5034,8,1,10577810.75,37
2371.3737,749.8942,8,1,146801.1604,50
2371.3737,7498.9421,8,1,218286.3625,544
2371.3737,74989.4209,8,1,2552594.37,137
2371.3737,749894.2093,8,1,28239383.47,27
26607.2506,13335.2143,8,1,1385803.731,220
26607.2506,133352.1432,8,1,19898059.4,297
26607.2506,1333521.432,8,1,50061225.69,142
26607.2506,23713.7371,8,1,1379150.906,324
26607.2506,237137.3706,8,1,35608535.58,367
26607.2506,2371373.706,8,1,35433436.88,90
26607.2506,4216.965,8,1,696993.2649,28
26607.2506,42169.6503,8,1,2740562.438,375
26607.2506,421696.5034,8,1,45490900.75,300
26607.2506,4216965.034,8,1,28006264.87,35
26607.2506,7498.9421,8,1,1028748.168,92
26607.2506,74989.4209,8,1,7428602.78,340
26607.2506,749894.2093,8,1,49680428.42,206
3349.6544,1333.5214,8,1,218328.326,49
3349.6544,13335.2143,8,1,498298.8385,277
3349.6544,133352.1432,8,1,4221666.962,126
3349.6544,1333521.432,8,1,39110980.58,25
3349.6544,2371.3737,8,1,249928.8503,96
3349.6544,23713.7371,8,1,892025.2185,223
3349.6544,237137.3706,8,1,4558338.837,80
3349.6544,4216.965,8,1,200748.5464,200
3349.6544,42169.6503,8,1,1817549.281,214
3349.6544,421696.5034,8,1,11281475.63,73
3349.6544,749.8942,8,1,195928.4252,23
3349.6544,7498.9421,8,1,300036.0161,321
3349.6544,74989.4209,8,1,3119956.082,145
3349.6544,749894.2093,8,1,22194883.7,51
37583.7404,13335.2143,8,1,1555922.376,145
37583.7404,133352.1432,8,1,21997827.23,278
37583.7404,1333521.432,8,1,58680721.58,144
37583.7404,23713.7371,8,1,1948158.772,323
37583.7404,237137.3706,8,1,43169228.85,348
37583.7404,2371373.706,8,1,53013530.16,97
37583.7404,4216.965,8,1,851114.8594,20
37583.7404,42169.6503,8,1,3087524.704,380
37583.7404,421696.5034,8,1,54171744.45,291
37583.7404,4216965.034,8,1,40054563.15,50
37583.7404,7498.9421,8,1,1148156.363,41
37583.7404,74989.4209,8,1,7177027.757,373
37583.7404,749894.2093,8,1,60367336.07,205
4731.5126,1333.5214,8,1,286592.9773,27
4731.5126,13335.2143,8,1,561026.796,236
4731.5126,133352.1432,8,1,5125947.299,169
4731.5126,1333521.432,8,1,40391269.11,25
4731.5126,2371.3737,8,1,317793.9926,38
4731.5126,23713.7371,8,1,892247.1342,195
4731.5126,237137.3706,8,1,8195490.012,143
4731.5126,4216.965,8,1,297041.3292,90
4731.5126,42169.6503,8,1,1909866.59,194
4731.5126,421696.5034,8,1,11741210.48,102
4731.5126,7498.9421,8,1,306587.1988,186
4731.5126,74989.4209,8,1,3851884.64,167
4731.5126,749894.2093,8,1,19649430.63,73
53088.4444,13335.2143,8,1,2533876.525,95
53088.4444,133352.1432,8,1,18534052.21,286
53088.4444,1333521.432,8,1,77938531.34,102
53088.4444,23713.7371,8,1,2459996.238,204
53088.4444,237137.3706,8,1,42995189.48,257
53088.4444,2371373.706,8,1,80674081.81,72
53088.4444,42169.6503,8,1,4260884.043,301
53088.4444,421696.5034,8,1,69377028.36,193
53088.4444,4216965.034,8,1,42639024.72,43
53088.4444,7498.9421,8,1,1804720.742,36
53088.4444,74989.4209,8,1,7648423.464,368
53088.4444,749894.2093,8,1,86729842.66,134
6683.4392,13335.2143,8,1,623005.4465,199
6683.4392,133352.1432,8,1,6348555.708,220
6683.4392,1333521.432,8,1,20191861.97,42
6683.4392,2371.3737,8,1,271247.6881,31
6683.4392,23713.7371,8,1,933489.5076,203
6683.4392,237137.3706,8,1,9551633.174,195
6683.4392,4216.965,8,1,288894.612,72
6683.4392,42169.6503,8,1,2154518.047,199
6683.4392,421696.5034,8,1,17533288.75,162
6683.4392,7498.9421,8,1,319874.997,121
6683.4392,74989.4209,8,1,5321994.144,189
6683.4392,749894.2093,8,1,21638608.88,90
74989.4209,13335.2143,8,1,2987936.754,37
74989.4209,133352.1432,8,1,18648343.03,246
74989.4209,1333521.432,8,1,90997351.1,82
74989.4209,23713.7371,8,1,3886641.9,96
74989.4209,237137.3706,8,1,45020022.36,189
74989.4209,2371373.706,8,1,70695498.23,63
74989.4209,42169.6503,8,1,6387978.754,225
74989.4209,421696.5034,8,1,85482004.7,104
74989.4209,4216965.034,8,1,51880636.31,31
74989.4209,74989.4209,8,1,10853049.76,266
74989.4209,749894.2093,8,1,83542106.97,76
9440.6088,13335.2143,8,1,506068.1641,217
9440.6088,133352.1432,8,1,9118998.186,268
9440.6088,1333521.432,8,1,25426072.54,74
9440.6088,2371.3737,8,1,403537.9599,32
9440.6088,23713.7371,8,1,927496.8332,215
9440.6088,237137.3706,8,1,12875338.36,223
9440.6088,2371373.706,8,1,23527949.65,34
9440.6088,4216.965,8,1,325262.8621,56
9440.6088,42169.6503,8,1,2368950.988,199
9440.6088,421696.5034,8,1,17730033.21,216
9440.6088,7498.9421,8,1,373086.7685,122
9440.6088,74989.4209,8,1,5387701.042,220
9440.6088,749894.2093,8,1,25257320.92,149
105925.3725,13335.2143,8,2,812426.1208,49
105925.3725,133352.1432,8,2,2303549.429,515
105925.3725,1333521.432,8,2,59118094.84,93
105925.3725,23713.7371,8,2,703774.4954,151
105925.3725,237137.3706,8,2,7089935.795,449
105925.3725,2371373.706,8,2,32541716.63,89
105925.3725,42169.6503,8,2,782270.4336,401
105925.3725,421696.5034,8,2,17530969.55,298
105925.3725,4216965.034,8,2,18926297.89,67
105925.3725,74989.4209,8,2,1231092.464,572
105925.3725,749894.2093,8,2,47231056.51,181
1188.5022,1333.5214,8,2,139486.8885,267
1188.5022,13335.2143,8,2,284488.7252,321
1188.5022,133352.1432,8,2,1699840.053,60
1188.5022,237.1374,8,2,118828.1063,57
1188.5022,2371.3737,8,2,139274.1847,510
1188.5022,23713.7371,8,2,677201.3706,214
1188.5022,237137.3706,8,2,2790404.283,35
1188.5022,421.6965,8,2,127484.8871,67
1188.5022,4216.965,8,2,150733.6289,767
1188.5022,42169.6503,8,2,907723.5938,183
1188.5022,749.8942,8,2,134310.6951,138
1188.5022,7498.9421,8,2,171983.6198,739
1188.5022,74989.4209,8,2,1286822.307,117
13335.2143,13335.2143,8,2,217789.9673,361
13335.2143,133352.1432,8,2,2961401.189,195
13335.2143,1333521.432,8,2,12132862.51,165
13335.2143,2371.3737,8,2,152419.3704,40
13335.2143,23713.7371,8,2,320172.6704,433
13335.2143,237137.3706,8,2,3708499.507,199
13335.2143,2371373.706,8,2,9882019.196,83
13335.2143,4216.965,8,2,150496.0941,98
13335.2143,42169.6503,8,2,561419.9156,308
13335.2143,421696.5034,8,2,8362810,255
13335.2143,4216965.034,8,2,9714561.297,24
13335.2143,7498.9421,8,2,186549.6155,242
13335.2143,74989.4209,8,2,1458177.663,198
13335.2143,749894.2093,8,2,9250360.853,218
149623.5656,133352.1432,8,2,3657525.306,460
149623.5656,1333521.432,8,2,51346753.25,42
149623.5656,23713.7371,8,2,1686407.802,54
149623.5656,237137.3706,8,2,6607181.336,368
149623.5656,2371373.706,8,2,67511425.96,46
149623.5656,42169.6503,8,2,1406354.976,196
149623.5656,421696.5034,8,2,16580905.13,180
149623.5656,4216965.034,8,2,25912552.85,39
149623.5656,74989.4209,8,2,1705573.311,414
149623.5656,749894.2093,8,2,37407840.51,84
1678.804,1333.5214,8,2,143228.7366,243
1678.804,13335.2143,8,2,337676.5297,386
1678.804,133352.1432,8,2,2122360.039,81
1678.804,237.1374,8,2,146249.548,57
1678.804,2371.3737,8,2,139624.9631,458
1678.804,23713.7371,8,2,620748.0806,252
1678.804,237137.3706,8,2,2858534.45,40
1678.804,421.6965,8,2,120376.13,48
1678.804,4216.965,8,2,162995.8618,752
1678.804,42169.6503,8,2,1087906.896,213
1678.804,421696.5034,8,2,2785779.11,23
1678.804,749.8942,8,2,176897.6065,124
1678.804,7498.9421,8,2,164931.5167,799
1678.804,74989.4209,8,2,1379226.374,143
18836.4909,13335.2143,8,2,210884.4568,355
18836.4909,133352.1432,8,2,3090032.729,226
18836.4909,1333521.432,8,2,16740939.49,202
18836.4909,2371.3737,8,2,215509.3645,32
18836.4909,23713.7371,8,2,265882.2679,459
18836.4909,237137.3706,8,2,5336646.001,268
18836.4909,2371373.706,8,2,14475250.32,115
18836.4909,4216.965,8,2,191680.7367,78
18836.4909,42169.6503,8,2,507739.3072,347
18836.4909,421696.5034,8,2,9084477.105,277
18836.4909,4216965.034,8,2,9626429.039,46
18836.4909,7498.9421,8,2,227726.9649,168
18836.4909,74989.4209,8,2,1177011.577,241
18836.4909,749894.2093,8,2,12889983.14,276
211348.904,133352.1432,8,2,3995580.39,305
211348.904,23713.7371,8,2,1937171.052,30
211348.904,237137.3706,8,2,6757082.849,265
211348.904,2371373.706,8,2,28104739.75,20
211348.904,42169.6503,8,2,3313142.822,80
211348.904,421696.5034,8,2,15084112.16,127
211348.904,4216965.034,8,2,34763180.39,20
211348.904,74989.4209,8,2,3062106.981,193
211348.904,749894.2093,8,2,35042853.28,27
2371.3737,1333.5214,8,2,154883.4695,157
2371.3737,13335.2143,8,2,306545.9014,442
2371.3737,133352.1432,8,2,2081192.415,102
2371.3737,237.1374,8,2,162828.2136,32
2371.3737,2371.3737,8,2,165746.0017,287
2371.3737,23713.7371,8,2,635819.895,334
2371.3737,237137.3706,8,2,1463648.439,56
2371.3737,421.6965,8,2,149290.192,31
2371.3737,4216.965,8,2,179778.5783,458
2371.3737,42169.6503,8,2,967895.0057,225
2371.3737,421696.5034,8,2,2012841.691,40
2371.3737,749.8942,8,2,159331.515,74
2371.3737,7498.9421,8,2,191666.9824,645
2371.3737,74989.4209,8,2,1680335.775,174
2371.3737,749894.2093,8,2,23903610.67,25
26607.2506,13335.2143,8,2,236467.3352,318
26607.2506,133352.1432,8,2,3480229.769,245
26607.2506,1333521.432,8,2,21791156.27,197
26607.2506,23713.7371,8,2,270217.8443,463
26607.2506,237137.3706,8,2,6521819.979,315
26607.2506,2371373.706,8,2,12709472.86,172
26607.2506,4216.965,8,2,190801.4852,47
26607.2506,42169.6503,8,2,411404.131,444
26607.2506,421696.5034,8,2,9423187.133,358
26607.2506,4216965.034,8,2,7648158.79,70
26607.2506,7498.9421,8,2,209640.6773,147
26607.2506,74989.4209,8,2,779425.2524,304
26607.2506,749894.2093,8,2,18288490.47,294
298538.2619,133352.1432,8,2,6235434.598,149
298538.2619,237137.3706,8,2,9801893.638,149
298538.2619,42169.6503,8,2,2926831.174,24
298538.2619,421696.5034,8,2,13536884.37,56
298538.2619,74989.4209,8,2,4057028.716,90
3349.6544,1333.5214,8,2,188856.1367,87
3349.6544,13335.2143,8,2,334447.2586,399
3349.6544,133352.1432,8,2,2616954.542,137
3349.6544,1333521.432,8,2,5888872.009,28
3349.6544,2371.3737,8,2,154166.8408,143
3349.6544,23713.7371,8,2,606248.4392,317
3349.6544,237137.3706,8,2,2225407.489,86
3349.6544,421.6965,8,2,112245.8426,22
3349.6544,4216.965,8,2,165683.3551,295
3349.6544,42169.6503,8,2,915607.1603,272
3349.6544,421696.5034,8,2,3285517.516,60
3349.6544,749.8942,8,2,149662.5866,44
3349.6544,7498.9421,8,2,199697.3544,528
3349.6544,74989.4209,8,2,1660836.783,163
3349.6544,749894.2093,8,2,6623156.312,36
37583.7404,13335.2143,8,2,275377.0883,212
37583.7404,133352.1432,8,2,2795171.569,317
37583.7404,1333521.432,8,2,26246019.1,206
37583.7404,23713.7371,8,2,272374.6846,473
37583.7404,237137.3706,8,2,7807077.544,351
37583.7404,2371373.706,8,2,18867486.3,169
37583.7404,4216.965,8,2,198341.6089,26
37583.7404,42169.6503,8,2,414809.1306,583
37583.7404,421696.5034,8,2,14041172.86,395
37583.7404,4216965.034,8,2,8849111.833,89
37583.7404,7498.9421,8,2,244741.9661,96
37583.7404,74989.4209,8,2,915022.8392,391
37583.7404,749894.2093,8,2,22816321.15,332
421696.5034,133352.1432,8,2,9115798.399,55
421696.5034,237137.3706,8,2,7957427.828,61
421696.5034,421696.5034,8,2,14580970.71,28
421696.5034,74989.4209,8,2,8755002.865,23
4731.5126,1333.5214,8,2,163295.9143,62
4731.5126,13335.2143,8,2,289588.8438,376
4731.5126,133352.1432,8,2,1968603.285,172
4731.5126,1333521.432,8,2,14791920.36,46
4731.5126,2371.3737,8,2,156669.8371,118
4731.5126,23713.7371,8,2,637762.0946,338
4731.5126,237137.3706,8,2,2910252.713,137
4731.5126,4216.965,8,2,189994.8929,202
4731.5126,42169.6503,8,2,1137410.116,239
4731.5126,421696.5034,8,2,5013545.478,101
4731.5126,7498.9421,8,2,211218.5157,325
4731.5126,74989.4209,8,2,1817903.686,204
4731.5126,749894.2093,8,2,5815147.635,65
53088.4444,13335.2143,8,2,298738.3951,143
53088.4444,133352.1432,8,2,2747012.705,370
53088.4444,1333521.432,8,2,34991271.09,208
53088.4444,23713.7371,8,2,316142.1417,358
53088.4444,237137.3706,8,2,8597439.046,395
53088.4444,2371373.706,8,2,21354933.87,166
53088.4444,42169.6503,8,2,389633.6516,598
53088.4444,421696.5034,8,2,14589100.23,460
53088.4444,4216965.034,8,2,16886133.47,93
53088.4444,7498.9421,8,2,263554.4348,51
53088.4444,74989.4209,8,2,709121.1552,555
53088.4444,749894.2093,8,2,32735459.1,299
6683.4392,1333.5214,8,2,139890.2983,36
6683.4392,13335.2143,8,2,273114.3692,351
6683.4392,133352.1432,8,2,2279325.248,175
6683.4392,1333521.432,8,2,9455104.666,71
6683.4392,2371.3737,8,2,165523.8953,83
6683.4392,23713.7371,8,2,565179.7377,306
6683.4392,237137.3706,8,2,3489969.289,158
6683.4392,2371373.706,8,2,16296896.45,37
6683.4392,4216.965,8,2,191146.8574,169
6683.4392,42169.6503,8,2,998344.3579,247
6683.4392,421696.5034,8,2,4646414.521,142
6683.4392,7498.9421,8,2,208798.4503,298
6683.4392,74989.4209,8,2,2154881.918,188
6683.4392,749894.2093,8,2,8386341.261,112
74989.4209,13335.2143,8,2,446548.3534,91
74989.4209,133352.1432,8,2,2345441.26,525
74989.4209,1333521.432,8,2,49769917.44,192
74989.4209,23713.7371,8,2,425172.3402,260
74989.4209,237137.3706,8,2,8381819.655,438
74989.4209,2371373.706,8,2,29150543.28,124
74989.4209,42169.6503,8,2,566825.412,543
74989.4209,421696.5034,8,2,20972619.81,418
74989.4209,4216965.034,8,2,20943678.3,68
74989.4209,7498.9421,8,2,406952.6038,28
74989.4209,74989.4209,8,2,936690.5542,654
74989.4209,749894.2093,8,2,38341523.31,323
9440.6088,1333.5214,8,2,97798.1147,34
9440.6088,13335.2143,8,2,264592.3626,384
9440.6088,133352.1432,8,2,1940243.712,182
9440.6088,1333521.432,8,2,7855087.001,106
9440.6088,2371.3737,8,2,233304.4995,54
9440.6088,23713.7371,8,2,355641.8377,338
9440.6088,237137.3706,8,2,3261322.514,191
9440.6088,2371373.706,8,2,9931081.584,59
9440.6088,4216.965,8,2,149095.6602,128
9440.6088,42169.6503,8,2,817408.5552,278
9440.6088,421696.5034,8,2,4168449.214,209
9440.6088,749.8942,8,2,176098.8542,21
9440.6088,7498.9421,8,2,204573.4934,296
9440.6088,74989.4209,8,2,1750900.287,186
9440.6088,749894.2093,8,2,8001561.231,178
